"ID","TakenStatus","TakenDate","AverageCost","StandardCost","LastCost","Color","POCode","Reference","PODateStamp","POLineTimeStamp","SpecialOrderDate","TripNo","LandedCost","AutoBackorder","ManufacturersWarranty","ReplacementCost","UserVerified","DateVerified","TimeVerified","OriginalCost","ReserveExclusive","CommissionCode","EDIFormat","BranchCode","sysCreated","sysModified","FeaturesCode","Features","ModelStock","ModelStockAtFinish","ListPriceCode","CostSelected","ListPriceChanged","DateCreated","DateModified","DateStamp","InPackage","InvoiceCode","LineTimeStamp","LocationCode","ModelCode","ModelDesc","NewUsed","QtyOrdered","QtyReserved","QtyShipped","SellingPrice","Spiff","Status","Tax1","Tax1CostList","Tax1Included","Tax1Percentage","Tax2","Tax3","Total","UserCreated","UserModified"
"586633","Delivery","2026-09-21 00:00:00","2452.7600","2840.0000","2453.7600","Stainless Steel","P82","","2026-02-06 00:00:00","16:57:44:523","","1","2492.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-21 09:15:26","2026-09-21 09:15:26","","","False","False","L1","","False","2026-09-21 00:00:00","1899-12-30 00:00:00","2026-09-21 00:00:00","False","S00065014","09:15:26:843","","B36CT80SNS","21 Cu. Ft. Counter Depth French Door Bottom Freeze","New","1","0","1","3999.0000","0.0000","Committed","False","List","False","0.0000","True","False","3999.0000","EHM",""
"586658","","","623.2700","854.0000","634.0600","Black Slate","38080","","2026-03-27 00:00:00","10:31:13:356","","1","0.0000","False","0","0.0000","","","","971.0000","False","","","Default","2026-09-21 10:47:40","2026-09-21 10:47:40","","","False","False","LOWES","","False","2026-09-21 00:00:00","","2026-09-21 00:00:00","False","S00065015","13:27:45:864","","GFW655SPVDS","28in. Front Load Washer, 5 Cu. Ft., UltraFresh Ven","New","1","1","0","949.0000","0.0000","Committed","False","List","False","0.0000","True","False","949.0000","MEP",""
"586659","","","633.2300","854.0000","634.0600","Black Slate","38543","","2026-05-27 00:00:00","21:02:34:054","","1","0.0000","False","0","0.0000","","","","971.0000","False","","","Default","2026-09-21 10:47:40","2026-09-21 10:47:40","","","False","False","RETAIL","","False","2026-09-21 00:00:00","","2026-09-21 00:00:00","False","S00065015","13:28:06:985","","GFD65ESPVDS","28in. Electric Dryer, 7.8 Cu. Ft., Sanitize Cycle,","New","1","1","0","928.0000","0.0000","Committed","False","List","False","0.0000","True","False","928.0000","MEP",""
"586662","","","1012.1600","2249.2500","1012.1600","Stainless Steel","","","","","","1","2024.3300","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-21 11:20:05","2026-09-21 11:20:05","","","False","False","L1","","False","2026-09-21 00:00:00","","2026-09-21 00:00:00","False","S00065016","12:01:12:675","","CAD1-36E","36in. Series 9 Evolution Grill Cart, LP Tank Drawe","New","1","1","0","2999.0000","0.0000","Committed","False","List","False","0.0000","True","False","2999.0000","CSH",""
"586663","","","0.0000","6074.2500","0.0000","Stainless Steel","","","","","","1","5466.8300","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-21 11:20:05","2026-09-21 11:20:06","","","False","False","L1","","False","2026-09-21 00:00:00","","2026-09-21 00:00:00","False","S00065016","12:01:32:822","","BE1-36RC-L","36in. Grill, 1164 Sq. In. Surface Area, 3-25K BTU","New","1","1","0","8099.0000","0.0000","Committed","False","List","False","0.0000","True","False","8099.0000","CSH",""
"586664","","","0.0000","224.2500","0.0000","","","","","","","1","201.8300","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-21 11:20:06","2026-09-21 11:20:06","","","False","False","L1","","False","2026-09-21 00:00:00","","2026-09-21 00:00:00","False","S00065016","09:57:55:702","","ACC-36E","36in. Grill On-Cart Cover for Series 9 Evolution","New","1","1","0","299.0000","0.0000","Committed","False","List","False","0.0000","True","False","299.0000","CSH",""
"586665","","","134.6600","399.0000","261.0000","","","","","","","1","261.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-21 11:20:06","2026-09-21 11:20:06","","","False","False","L1","","False","2026-09-21 00:00:00","","2026-09-21 00:00:00","False","S00065016","10:58:47:634","","CAD1-SK","Side Shelf Kit for CAD Cart","New","2","2","0","399.0000","0.0000","Committed","False","List","False","0.0000","True","False","798.0000","CSH",""
"586673","","","2623.0000","2761.0000","2623.0000","SS Pro","","","","","","1","2264.0000","False","0","0.0000","","","","1958.5800","False","","","Default","2026-09-21 12:26:14","2026-09-21 12:26:14","","","False","False","WOLF-UMRP","","False","2026-09-21 00:00:00","","2026-09-21 00:00:00","False","S00065017","11:58:11:866","","SPO3050PM/S/P","30in. M Series Professional Convection Speed Oven,","New","1","1","0","3540.0000","0.0000","Committed","False","List","False","0.0000","True","False","3540.0000","CSH",""
"586601","","","1089.0000","1089.0000","1089.0000","Matte Black","X139","","2026-05-11 00:00:00","13:47:47:942","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-19 10:52:46","2026-09-19 10:52:46","","","False","False","L1","","False","2026-09-19 00:00:00","1899-12-30 00:00:00","2026-09-19 00:00:00","False","R00015769","10:52:46:291","","TR7006BN","Top Load Washer, 3.2 Cu. Ft. Capacity, Inverter Dr","New","1","1","0","1699.0000","0.0000","Committed","False","List","False","0.0000","True","False","1699.0000","SPR",""
"586602","Delivery","2026-09-19 00:00:00","1089.9700","1089.0000","1089.0000","Matte Black","X139","","2026-05-11 00:00:00","13:48:03:112","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-19 10:53:15","2026-09-19 10:53:15","","","False","False","L1","","False","2026-09-19 00:00:00","1899-12-30 00:00:00","2026-09-19 00:00:00","False","R00015769","10:53:15:464","","DR7004BE","7 Cu. Ft. Electric Dryer, Pet Plus, Electronic Con","New","1","1","0","1699.0000","0.0000","Committed","False","List","False","0.0000","True","False","1699.0000","SPR",""
"586612","","","1021.0000","1021.0000","1021.0000","White","","","","","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-19 12:32:37","2026-09-19 12:32:37","","","False","False","L1","","False","2026-09-19 00:00:00","","2026-09-19 00:00:00","False","R00015770","12:27:44:695","","TR7006WN","Top Load Washer, 3.2 Cu. Ft. Capacity, Inverter Dr","New","1","1","0","1599.0000","0.0000","Committed","False","List","False","0.0000","True","False","1599.0000","SPR",""
"586613","","","1023.0700","1021.0000","1021.0000","White","X141","","2026-06-15 00:00:00","14:50:13:380","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-19 12:32:37","2026-09-19 12:32:38","","","False","False","L1","","False","2026-09-19 00:00:00","","2026-09-19 00:00:00","False","R00015770","12:28:07:009","","DR7004WE","7 Cu. Ft. Electric Dryer, Pet Plus, Electronic Con","New","1","1","0","1599.0000","0.0000","Committed","False","List","False","0.0000","True","False","1599.0000","SPR",""
"586614","","","400.0000","400.0000","400.0000","Stainless Steel","38864","","2026-07-10 00:00:00","12:01:23:530","","1","0.0000","False","0","0.0000","","","","750.0000","False","","","Default","2026-09-19 12:58:32","2026-09-19 12:58:32","","","False","False","L1","","False","2026-09-19 00:00:00","1899-12-30 00:00:00","2026-09-19 00:00:00","False","R00015771","12:58:32:840","","KMCS522SPS","1.5 Cu. Ft. Countertop Convection Microwave, Air F","New","1","1","0","556.0000","0.0000","Committed","False","List","False","0.0000","True","False","556.0000","SPR",""
"586615","Delivery","2026-09-19 00:00:00","72.0000","72.0000","72.0000","Stainless Steel","38366","","2026-05-19 00:00:00","13:43:05:973","","1","0.0000","False","0","0.0000","","","","72.0000","False","","","Default","2026-09-19 12:59:17","2026-09-19 12:59:18","","","False","False","L1","","False","2026-09-19 00:00:00","1899-12-30 00:00:00","2026-09-19 00:00:00","False","R00015771","12:59:17:952","","MTK1530PZ","30in. Trim Kit for 1.5 Cu. Ft. Countertop Microwav","New","1","1","0","115.0000","0.0000","Committed","False","List","False","0.0000","True","False","115.0000","SPR",""
"586609","","","11298.0000","12468.0000","11298.0000","SS Pro","","","","","","1","10224.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-19 12:06:12","2026-09-19 12:06:12","","","False","False","SZ-UMRP","","False","2026-09-19 00:00:00","","2026-09-19 00:00:00","False","S00065013","11:48:40:426","","CL4850SID/S/P","48in. Built-in Side x Side Refrigerator, Internal","New","1","1","0","15985.0000","0.0000","Committed","False","List","False","0.0000","True","False","15985.0000","CSH",""
"586573","Delivery","2026-09-18 00:00:00","672.3900","621.1500","672.3900","","39254","","2026-09-02 00:00:00","09:23:21:355","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-18 13:48:53","2026-09-21 09:40:15","","","False","False","L1","","True","2026-09-18 00:00:00","1899-12-30 00:00:00","2026-09-18 00:00:00","True","AC00010511","13:48:53:564","","TLINK360A2VVUH","Link System Controller/Smart Thermostat, Includes","New","1","0","1","848.6900","0.0000","Committed","False","List","False","0.0000","False","False","848.6900","CDM",""
"586574","Delivery","2026-09-18 00:00:00","672.3900","621.1500","672.3900","","39254","","2026-09-02 00:00:00","09:23:21:355","1899-12-30 00:00:00","1","0.0000","False","0","0.0000","","1899-12-30 00:00:00","","0.0000","False","","","Default","2026-09-18 13:49:05","2026-09-21 09:40:15","","","False","False","L1","","True","2026-09-18 00:00:00","2026-09-18 00:00:00","2026-09-18 00:00:00","True","AC00010511","13:49:05:989","","TLINK360A2VVUH","Link System Controller/Smart Thermostat, Includes","New","1","0","1","1193.3200","0.0000","Committed","False","List","False","0.0000","False","False","1193.3200","CDM","CDM"
"586557","","","5044.0600","4659.6500","5044.0600","","","","","","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-18 13:13:35","2026-09-18 13:13:35","","","False","False","","","False","2026-09-18 00:00:00","","2026-09-18 00:00:00","True","AC00010568","13:24:10:519","","5TTV0X48A1000","4 Ton 20 TruComfort Variable Speed Air Conditioner","New","1","1","0","6223.6300","0.0000","Committed","False","List","False","0.0000","False","False","6223.6300","VWJ",""
"586558","","","2024.9600","1870.6300","2024.9600","","","","","","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-18 13:13:35","2026-09-18 13:13:35","","","False","False","","","False","2026-09-18 00:00:00","","2026-09-18 00:00:00","True","AC00010568","13:24:10:520","","S8V2C080M5PCB","80K BTU Two Stage 80 Gas Furnace, Link Communicat","New","1","1","0","2498.5000","0.0000","Committed","False","List","False","0.0000","False","False","2498.5000","VWJ",""
"586559","","","1017.4700","939.9300","0.0000","","","","","","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-18 13:13:35","2026-09-18 13:13:35","","","False","False","","","False","2026-09-18 00:00:00","","2026-09-18 00:00:00","True","AC00010568","13:24:10:521","","5TXCC009AS3HC","3-5 Ton Aluminum High Efficiency Coil, Multi-Posit","New","1","1","0","1255.4100","0.0000","Committed","False","List","False","0.0000","False","False","1255.4100","VWJ",""
"586560","","","672.3900","621.1500","672.3900","","","","","","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-18 13:13:35","2026-09-18 13:13:35","","","False","False","","","False","2026-09-18 00:00:00","","2026-09-18 00:00:00","True","AC00010568","13:24:10:522","","TLINK360A2VVUI","Link System Controller/Smart Thermostat, Includes","New","1","1","0","829.6400","0.0000","Committed","False","List","False","0.0000","False","False","829.6400","VWJ",""
"586561","","","193.2300","186.5500","197.0200","","","","","","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-18 13:13:35","2026-09-18 13:13:35","","","False","False","","","False","2026-09-18 00:00:00","","2026-09-18 00:00:00","True","AC00010568","13:24:10:523","","EQBFM210A1FR11","QuikBox Cabinet with 5in. Pleated Media Filter - 2","New","1","1","0","249.1600","0.0000","Committed","False","List","False","0.0000","False","False","249.1600","VWJ",""
"586562","","","183.0800","176.3000","183.0800","","","","","","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-18 13:13:35","2026-09-18 13:13:35","","","False","False","L1","","True","2026-09-18 00:00:00","","2026-09-18 00:00:00","True","AC00010568","13:27:08:924","","ZZON2PNLA200ZA","Trane Link Zone Panel","New","1","1","0","235.4700","0.0000","Committed","False","List","False","0.0000","False","False","235.4700","VWJ",""
"586563","","","265.1900","255.2300","265.1900","","","","","","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-18 13:13:35","2026-09-18 13:13:35","","","False","False","","","False","2026-09-18 00:00:00","","2026-09-18 00:00:00","True","AC00010568","13:28:36:590","","ZDAMPRDMA0016A","16in. Round Modulating Damper, 24 VAC, 3-Wire Conn","New","1","1","0","340.9000","0.0000","Committed","False","List","False","0.0000","False","False","340.9000","VWJ",""
"586564","","","56.5900","53.3000","57.7000","","","","","","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-18 13:13:35","2026-09-18 13:13:35","","","False","False","","","False","2026-09-18 00:00:00","","2026-09-18 00:00:00","True","AC00010568","13:29:25:383","","ZSENS930AW00MA","Z-Wave Temperature and Humidity Remote Sensor","New","1","1","0","71.1900","0.0000","Committed","False","List","False","0.0000","False","False","71.1900","VWJ",""
"586565","","","265.1900","255.2300","265.1900","","","","","","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-18 13:13:35","2026-09-18 13:13:35","","","False","False","L1","","True","2026-09-18 00:00:00","","2026-09-18 00:00:00","True","AC00010568","13:32:23:933","","ZDAMPRDMA0016A","16in. Round Modulating Damper, 24 VAC, 3-Wire Conn","New","1","1","0","340.9000","0.0000","Committed","False","List","False","0.0000","False","False","340.9000","VWJ",""
"586588","Delivery","2026-09-18 00:00:00","1700.0000","2963.0000","1700.0000","Anti-Fingerprint Stainless","38138","","2026-04-02 00:00:00","12:20:09:302","","1","0.0000","False","0","0.0000","","","","2659.0000","False","","","Default","2026-09-18 16:03:25","2026-09-18 16:03:25","","","False","False","L1","","True","2026-09-18 00:00:00","1899-12-30 00:00:00","2026-09-18 00:00:00","False","R00015708","16:03:25:830","","PGS960YPFS","30in. Slide-in Gas Double Oven Range, 2.4 Upper, 4","New","1","1","0","2399.0000","0.0000","Committed","False","List","False","0.0000","True","False","2399.0000","SPR",""
"586592","Delivery","2026-09-18 00:00:00","0.0000","2608.0000","0.0000","Stainless Steel","39380","","2026-09-18 00:00:00","17:46:43:795","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-18 17:41:37","2026-09-18 17:46:43","","","False","False","L1","","True","2026-09-18 00:00:00","1899-12-30 00:00:00","2026-09-18 00:00:00","False","R00015760","17:41:37:724","","AK7742CS","42in. Tital Island Hood, 750 CFM PowerWave Blower,","New","1","1","0","3899.0000","0.0000","Committed","False","List","False","0.0000","True","False","3899.0000","AMW",""
"586505","","","1021.0000","1021.0000","1021.0000","White","X141","","2026-08-19 00:00:00","17:44:38:960","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-18 08:30:29","2026-09-18 08:30:30","","","True","True","L1","","False","2026-09-18 00:00:00","","2026-09-18 00:00:00","False","R00015762","09:33:32:306","","TC5003WN","Classic Top Load Agitator Washer, 3.2 Cu. Ft. Capa","New","1","1","0","1499.0000","0.0000","Committed","False","List","False","0.0000","True","False","1499.0000","CSH",""
"586515","","","1785.6700","1964.0000","0.0000","Stainless Steel","31807","","2023-11-06 00:00:00","16:11:32:556","","1","0.0000","False","0","0.0000","","1899-12-30 00:00:00","","2175.0000","False","","","Default","2026-09-18 10:44:31","2026-09-18 10:44:31","","","False","False","RETAIL","","False","2026-09-18 00:00:00","","2026-09-18 00:00:00","False","R00015763","10:40:31:193","","KSGB900ESS","30in. 5 Burner Gas Convection Slide-In Range with","New","1","1","0","2599.0000","0.0000","Committed","False","List","False","0.0000","True","False","2599.0000","LTC",""
"586520","","","1852.3300","2663.0000","1875.0000","Stainless Steel","P213","","2026-03-19 00:00:00","10:37:29:858","","1","0.0000","False","0","0.0000","","","","2663.0000","False","","","Default","2026-09-18 11:15:17","2026-09-18 11:15:17","","","False","False","RETAIL","","False","2026-09-18 00:00:00","","2026-09-18 00:00:00","False","R00015764","11:04:48:567","","KRMF436SPS","29 Cu. Ft. French Door Refrigerator, FreshChill Fu","New","1","1","0","2799.0000","0.0000","Committed","False","List","False","0.0000","True","False","2799.0000","SPR",""
"586521","","","6298.5000","8756.0000","7241.0000","SS Pro","28922","","2022-08-13 00:00:00","13:24:30:611","","1","7180.0000","False","0","0.0000","","1899-12-30 00:00:00","","0.0000","False","","","Default","2026-09-18 11:44:24","2026-09-18 11:44:24","","","False","False","L1","","True","2026-09-18 00:00:00","","2026-09-18 00:00:00","False","R00015765","14:18:31:395","04","CL3650F/S/P/L","36in. Built-in All Freezer, Ice Maker, Classic SS,","New","1","1","0","6999.0000","0.0000","Committed","False","List","False","0.0000","True","False","6999.0000","SPR",""
"586522","","","6691.5000","8756.0000","7238.0000","SS Pro","S76","","2024-07-05 00:00:00","15:39:23:633","","1","7180.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-18 11:44:24","2026-09-18 11:44:24","","","False","False","L1","","True","2026-09-18 00:00:00","","2026-09-18 00:00:00","False","R00015765","14:18:52:489","04","CL3650RID/S/P/R","36in. Built-in All Refrigerator, Internal Filtered","New","1","1","0","6999.0000","0.0000","Committed","False","List","False","0.0000","True","False","6999.0000","SPR",""
"586581","Delivery","2026-09-18 00:00:00","1388.0100","1499.2500","0.0000","Panel Ready","39050","","2026-08-03 00:00:00","18:14:00:486","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-18 15:17:25","2026-09-18 15:17:25","","","False","False","L1","","False","2026-09-18 00:00:00","1899-12-30 00:00:00","2026-09-18 00:00:00","False","R00015765","15:17:25:026","","12497140","24in. Panel Ready Smart Dishwasher, Water Softener","New","1","1","0","1999.0000","0.0000","Committed","False","List","False","0.0000","True","False","1999.0000","SPR",""
"586579","","","319.3800","543.0000","318.0000","White","PALOOZA S2026","","2026-03-27 00:00:00","12:38:15:819","","1","0.0000","False","0","0.0000","","","","535.0000","False","","","Default","2026-09-18 15:05:23","2026-09-18 15:05:23","","","False","False","RETAIL","","False","2026-09-18 00:00:00","","2026-09-18 00:00:00","False","R00015767","15:00:35:931","","NTW4519JW","27in. Top Load Washer, 3.8 Cu. Ft. Large Capacity,","New","1","1","0","519.0000","0.0000","Committed","False","List","False","0.0000","True","False","519.0000","SPR",""
"586580","","","319.6900","527.0000","318.0000","White","38043","","2026-03-18 00:00:00","16:34:07:275","","1","0.0000","False","0","0.0000","","","","519.0000","False","","","Default","2026-09-18 15:05:23","2026-09-18 15:05:23","","","False","False","RETAIL","","False","2026-09-18 00:00:00","","2026-09-18 00:00:00","False","R00015767","15:00:53:050","","NED4655EW","29in. Electric Dryer, 6.5 Cu. Ft. Capacity, 11 Dry","New","1","1","0","519.0000","0.0000","Committed","False","List","False","0.0000","True","False","519.0000","SPR",""
"586590","","","215.0000","383.0000","215.0000","SS/Black","39242","","2026-09-01 00:00:00","11:52:03:403","","1","0.0000","False","0","0.0000","","","","383.0000","False","","","Default","2026-09-18 16:33:41","2026-09-18 16:33:41","","","False","False","RETAIL","","True","2026-09-18 00:00:00","","2026-09-18 00:00:00","False","R00015768","15:46:51:800","","WMCS7022SZ","1.6 Cu. Ft. Microwave Oven, 1200 Watts, Sensor Coo","New","1","1","0","300.0000","0.0000","Committed","False","List","False","0.0000","True","False","300.0000","SPR",""
"586591","","","75.0000","75.0000","75.0000","Stainless Steel","39325","","2026-09-14 00:00:00","17:00:15:542","","1","0.0000","False","0","0.0000","","","","75.0000","False","","","Default","2026-09-18 16:33:41","2026-09-18 16:33:42","","","False","False","L1","","False","2026-09-18 00:00:00","","2026-09-18 00:00:00","False","R00015768","15:47:08:113","","MTK1630PZ","30in. Trim Kit for 1.6 Cu. Ft. Countertop Microwav","New","1","1","0","119.0000","0.0000","Committed","False","List","False","0.0000","True","False","119.0000","SPR",""
"586593","Delivery","2026-09-18 00:00:00","1334.3300","1287.0000","1344.2000","Stainless Steel","","","","","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-18 17:43:15","2026-09-18 17:43:15","","","False","False","RETAIL","","False","2026-09-18 00:00:00","1899-12-30 00:00:00","2026-09-18 00:00:00","False","S00062713","17:43:15:632","","AK9346CS","46 3/8in. Monsoon II Hood Insert, 650 CFM","New","1","1","0","1799.0000","0.0000","Committed","False","List","False","0.0000","True","False","1799.0000","EHM",""
"586599","Delivery","2026-09-18 00:00:00","223.0000","237.0000","221.0000","","","","","","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-18 18:00:47","2026-09-18 18:00:47","","","False","False","L1","","False","2026-09-18 00:00:00","1899-12-30 00:00:00","2026-09-18 00:00:00","False","S00062713","18:00:46:992","","PBD-1200B","Dual Internal 1,200 CFM Blower Kit","New","1","1","0","299.0000","0.0000","Committed","False","List","False","0.0000","True","False","299.0000","EHM",""
"586570","Delivery","2026-09-18 00:00:00","2389.7500","3695.0000","1847.5000","Matte Black/Brushed SS","S154","","2026-04-02 00:00:00","11:34:13:345","","1","0.0000","False","0","0.0000","","","","4143.0000","False","","","Default","2026-09-18 13:39:43","2026-09-18 13:39:45","","","False","False","L1","","True","2026-09-18 00:00:00","1899-12-30 00:00:00","2026-09-18 00:00:00","False","S00064471","13:39:43:804","04","CTS90FP3ND1","30in Smart French-Door Single Convection Wall Oven","New","1","1","0","1299.0000","0.0000","Committed","False","List","False","0.0000","True","False","1299.0000","AMW",""
"586600","Delivery","2026-09-18 00:00:00","960.6800","1022.0000","960.6800","Stainless Steel","39382","","2026-09-21 00:00:00","12:03:39:102","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-18 22:37:58","2026-09-21 12:03:39","","","False","False","L3","","True","2026-09-18 00:00:00","1899-12-30 00:00:00","2026-09-18 00:00:00","False","S00064908","22:37:58:107","","AK9234CS","34 3/8in. Monsoon I Hood Insert, 600 CFM, 6 Speed","New","1","1","0","1149.0000","0.0000","Committed","False","List","False","0.0000","True","False","1149.0000","AMW",""
"586595","Delivery","2026-09-18 00:00:00","1124.0000","1154.0000","1124.0000","Stainless Steel","29557","","2022-11-23 00:00:00","14:41:08:773","","1","0.0000","False","0","0.0000","","1899-12-30 00:00:00","","1486.0000","False","","","Default","2026-09-18 17:52:03","2026-09-18 17:52:03","","","True","True","L1","","True","2026-09-18 00:00:00","1899-12-30 00:00:00","2026-09-18 00:00:00","False","S00064970","17:52:03:470","04","KCGS956ESS","36in. Gas Cooktop With CookShield Finish, 5 Sealed","New","1","1","0","1199.0000","0.0000","Committed","False","List","False","0.0000","True","False","1199.0000","CSH",""
"586532","Customer Pick-up","2026-09-18 00:00:00","69.9000","80.9800","69.9000","","","","","","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-18 12:18:37","2026-09-18 12:18:38","","","False","False","L1","","True","2026-09-18 00:00:00","1899-12-30 00:00:00","2026-09-18 00:00:00","False","S00064999","12:18:37:874","","BAYAIR30AVENTA","Concentric Vent Kit for High Efficiency Gas Furnac","New","1","1","0","0.0000","0.0000","Committed","False","List","False","0.0000","True","False","0.0000","RR",""
"586533","Customer Pick-up","2026-09-18 00:00:00","156.9600","168.1000","156.9600","","","","","","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-18 12:19:39","2026-09-18 12:19:39","","","False","False","L1","","True","2026-09-18 00:00:00","1899-12-30 00:00:00","2026-09-18 00:00:00","False","S00064999","12:19:39:793","","BAYEAAC10BK1B","10 KW Electric Heat Strip for Hyperion TAMX and GA","New","1","1","0","0.0000","0.0000","Committed","False","List","False","0.0000","True","False","0.0000","RR",""
"586534","Customer Pick-up","2026-09-18 00:00:00","195.9400","191.6800","202.4300","","","","","","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-18 12:22:54","2026-09-18 12:22:54","","","False","False","L1","","True","2026-09-18 00:00:00","1899-12-30 00:00:00","2026-09-18 00:00:00","False","S00064999","12:22:54:287","","BAYHTR1517BRK","17 KW Heat Kit, Breaker Disconnect, For TEM, A4AH4","New","1","1","0","0.0000","0.0000","Committed","False","List","False","0.0000","True","False","0.0000","RR",""
"586535","Customer Pick-up","2026-09-18 00:00:00","196.5000","196.5000","196.5000","","","","","","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-18 12:23:37","2026-09-18 12:23:37","","","False","False","L1","","True","2026-09-18 00:00:00","1899-12-30 00:00:00","2026-09-18 00:00:00","False","S00064999","12:23:37:659","","PB270-2","270 CFM Dual Grill Exhaust Kit - 1 FG6 Fan, Mount","New","2","2","0","0.0000","0.0000","Committed","False","List","False","0.0000","True","False","0.0000","RR",""
"586536","Customer Pick-up","2026-09-18 00:00:00","71.0100","69.2800","71.0100","","","","","","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-18 12:24:24","2026-09-18 12:24:24","","","False","False","L1","","True","2026-09-18 00:00:00","1899-12-30 00:00:00","2026-09-18 00:00:00","False","S00064999","12:24:24:678","","TCONT103AN21H","XR401 Non-Programmable Thermostat (2 Heat 1 Cool),","New","1","1","0","0.0000","0.0000","Committed","False","List","False","0.0000","True","False","0.0000","RR",""
"586537","Customer Pick-up","2026-09-18 00:00:00","152.0200","150.6800","152.0200","","","","","","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-18 12:25:10","2026-09-18 12:25:11","","","False","False","L1","","True","2026-09-18 00:00:00","1899-12-30 00:00:00","2026-09-18 00:00:00","False","S00064999","12:25:10:929","","ZDAMPRDMA0010A","10in. Round Modulating Damper, 24 VAC, 3-Wire Conn","New","1","1","0","0.0000","0.0000","Committed","False","List","False","0.0000","True","False","0.0000","RR",""
"586538","Customer Pick-up","2026-09-18 00:00:00","220.8100","218.3300","220.8100","","","","","","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-18 12:25:56","2026-09-18 12:25:56","","","False","False","L1","","True","2026-09-18 00:00:00","1899-12-30 00:00:00","2026-09-18 00:00:00","False","S00064999","12:25:56:602","","ZDAMPRDMA0014A","14in. Round Modulating Damper, 24 VAC, 3-Wire Conn","New","1","1","0","0.0000","0.0000","Committed","False","List","False","0.0000","True","False","0.0000","RR",""
"586539","Customer Pick-up","2026-09-18 00:00:00","158.5000","169.0000","169.0000","","","","","","","1","144.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-18 12:27:18","2026-09-18 12:27:18","","","False","False","L1","","True","2026-09-18 00:00:00","1899-12-30 00:00:00","2026-09-18 00:00:00","False","S00064999","12:27:18:305","","MD6TU","6in. Universal Make-Up Air Damper, Includes Pressu","New","2","2","0","0.0000","0.0000","Committed","False","List","False","0.0000","True","False","0.0000","RR",""
"586541","Customer Pick-up","2026-09-18 00:00:00","60.2300","61.2000","61.2000","","","","","","","1","0.0000","False","0","0.0000","","","","60.0000","False","","","Default","2026-09-18 12:38:38","2026-09-18 12:38:38","","","False","False","L1","","True","2026-09-18 00:00:00","1899-12-30 00:00:00","2026-09-18 00:00:00","False","S00064999","12:38:38:255","","W11517113","Refrigeration: Ice Maker Kit","New","1","1","0","0.0000","0.0000","Committed","False","List","False","0.0000","True","False","0.0000","RR",""
"586504","","","4320.0000","9360.0000","4320.0000","SS/Glass","P231","","2026-09-21 00:00:00","12:52:39:369","","1","0.0000","False","0","0.0000","","","","0.0000","False","","","Default","2026-09-18 08:09:28","2026-09-21 12:52:39","","","False","False","L1","","False","2026-09-18 00:00:00","1899-12-30 00:00:00","2026-09-18 00:00:00","False","S00065008","08:09:28:962","","GS460720","30in. Combi-Steam Oven, NON-plumbed, Right Hinged","New","1","1","0","12999.0000","0.0000","Committed","False","List","False","0.0000","True","False","12999.0000","27",""
